longitude,latitude
-72.5734979,46.3341574
-72.5802517,46.3432987
-72.5854288,46.319558
-72.5741182,46.31324
-72.5641371,46.3287386
-84.3949021,42.2504946
-84.3932122,42.2522139
-72.2130247,45.2910116
-122.557463,45.5732912
-78.8337093,35.6319813
-81.2327377,33.9522814
-116.4692067,35.0318259
-116.8515421,36.4503294
-76.6206476,39.1683103
-116.8668669,36.4571732
-73.6306781,45.4840517
-76.4849302,44.251238
-76.5888608,38.5371446
-76.5889509,38.537164
-122.1247456,47.838893
-118.4292632,34.0284481
-72.6187032,46.2953388
-74.1974805,40.9427097
-72.8784606,46.2611972
-73.00457,46.1953975
-72.9228229,46.2577314
-72.9282888,46.2571084
-123.0013275,49.2668744
-73.2003504,46.0891142
-73.1966852,46.0882996
-73.1930748,46.0859824
-73.3492523,45.8911851
-72.6005708,46.3278994
-72.5957842,46.3311138
-72.601078,46.3246455
-72.5420329,46.3008796
-72.5387866,46.2970766
-72.5396203,46.292867
-72.5399666,46.2918917
-72.5374527,46.291891
-72.5806778,46.3517047
-72.5687595,46.3592545
-72.5721315,46.3503742
-111.8119353,41.7441219
-71.6114317,42.4332857
-71.6344602,42.4488162
-75.6017542,35.9123569
-123.044285,43.8043592
-72.7503554,46.5230942
-77.3687924,38.9550554
-76.4794646,44.2324504
-88.5179181,34.9363785
-84.4158832,33.6794428
-84.4159107,33.6794305
-84.4158792,33.6795137
-84.4159067,33.6795014
-84.4158812,33.6795834
-84.4159087,33.6795712
-84.4159077,33.6796353
-84.4158802,33.6796476
-121.1435114,35.61357
-72.5989567,46.368059
-72.5548908,46.3707186
-74.0797076,45.3877653
-105.1033701,39.9895598
-74.1006688,45.3812504
-122.0485314,37.3173009
-122.0484911,37.3172033
-122.0504143,37.3179904
-122.050366,37.3178795
-122.0513839,37.3215164
-122.0514308,37.3214918
-122.0514791,37.3214631
-122.051581,37.3214097
-122.0500347,37.3171766
-122.0499341,37.3170369
-122.0499838,37.3170412
-122.0483356,37.3158743
-122.0497763,37.3160779
-122.0498136,37.3161601
-122.0498323,37.3162014
-122.0498532,37.3162474
-122.0498752,37.3162959
-122.0498952,37.3163401
-122.0499152,37.3163842
-122.0499342,37.3164261
-122.0511197,37.3204595
-122.0511036,37.3204168
-122.0508568,37.3190356
-122.050834,37.3189919
-122.0492019,37.3168407
-122.0491684,37.3168065
-122.242494,47.2996461
-122.242584,47.2992527
-76.5361622,44.2573952
-72.7989295,46.6144683
-95.9853474,31.2597001
-85.743379,38.1906154
-75.3073376,39.9263075
-72.7563432,46.5296578
-123.0890504,44.0537427
-93.1549202,44.9545006
-66.894283,50.0254324
-119.6151403,49.4962926
-73.6221463,45.5485347
-76.5679294,44.219256
-122.649147,49.1450571
-86.9743316,34.5464217
-87.325155,39.4845758
-91.2963118,46.1095599
-79.0336337,35.9285164
-84.5986922,33.4002735
-84.5987204,33.4002679
-84.5987103,33.4003368
-84.5987391,33.4003289
-73.8697305,45.4830945
-73.8697481,45.4831245
-73.8697625,45.4831484
-93.5825629,41.7051838
-94.7782818,38.925655
-94.7782879,38.9257022
-94.7782923,38.9257517
-94.7782926,38.9258021
-94.7782933,38.9258516
-94.7782916,38.9259009
-89.0359497,34.4950987
-89.0331106,34.4951308
-85.6492738,44.738966
-76.567082,44.2454071
-76.6166718,39.3174035
-123.5151004,49.4071845
-77.2023105,39.1181181
-116.5273556,33.8451687
-122.3226243,37.43829
-122.1926146,37.3982139
-73.7013779,42.7754006
-70.8086749,42.7900907
-121.5115299,45.7123878
-86.2144133,32.3662029
-86.2144429,32.3662188
-86.2144107,32.3662414
-86.2144402,32.3662573
-121.9082266,37.7002968
-121.26333,38.7702312
-121.263314,38.7702942
-103.0209939,42.82883
-74.2563307,42.2992454
-111.9445246,33.4627773
-73.664215,45.9062554
-71.1617611,42.3644807
-76.8371161,39.2154974
-74.9519079,40.1110182
-76.8370155,39.2154215
-88.9829281,40.5077988
-96.5550131,33.7932898
-95.6032835,33.1370909
-95.4504735,32.4709082
-103.2308572,44.0820557
-111.9665292,33.3795699
-111.963374,33.3809002
-112.0216604,33.4246271
-112.3780475,33.6571033
-114.0168017,35.2115684
-114.0359647,35.2240443
-114.4760336,35.7001349
-114.7837618,36.0102621
-114.7837912,36.0102274
-114.8349743,35.978577
-70.0026815,12.5331583
-78.2105322,37.9797647
-73.5605648,45.5387247
-97.6672508,30.2112431
-97.6672801,30.2112222
-89.4304468,43.0760784
-122.947937,49.2215881
-80.7184687,28.2673308
-112.073328,33.4632685
-71.332042,46.8033192
-118.4067434,34.0272797
-93.1695215,44.9404207
-93.1695147,44.940322
-109.5512922,38.5811766
-72.6567896,46.6210103
-71.3085187,41.9822236
-73.5552816,45.4980729
-118.3965493,34.0314233
-105.103459,40.0101615
-88.9506728,40.4973033
-88.950717,40.497758
-108.8280865,35.5053262
-108.8280855,35.5053065
-108.8280935,35.5053243
-72.8914222,42.9651786
-61.0745694,16.3044996
-105.0793878,39.9206321
-87.5288765,33.2247863
-122.3149405,47.6137137
-112.8294483,53.6769776
-124.210765,40.6267478
-124.210689,40.6267071
-81.9357617,34.9494885
-81.9348798,34.9479101
-65.3514007,48.0064632
-122.2866957,38.3004503
-74.0739629,40.9235048
-117.5475213,34.0742316
-117.5575715,34.0706301
-117.5553685,34.0705812
-117.5594759,34.0765577
-89.2975637,43.1512959
-89.294056,43.151182
-89.2944127,43.1516002
-89.2943638,43.1515586
-89.2943155,43.151519
-89.2942733,43.1514779
-89.2942317,43.1514334
-89.2941995,43.1513992
-89.2941619,43.1513532
-89.2941251,43.1513062
-89.2940976,43.1512602
-89.2940728,43.1512142
-72.5045894,46.2715689
-72.5063893,46.273523
-76.9649255,44.2606491
-72.4350172,46.3480788
-76.96731,44.2682267
-73.0230606,46.062471
-61.5171017,16.2572799
-86.566737,30.7337861
-81.9358617,34.9525148
-81.9319178,34.9525746
-81.9334198,34.953883
-81.9332819,34.9505025
-81.9284561,34.9488555
-84.3044335,33.8759031
-84.5886255,42.7685052
-73.1224108,41.1982378
-73.0623575,41.2265699
-87.8142772,42.1501581
-93.6036746,44.7894205
-88.224578,40.1171142
-72.3028314,41.9534982
-72.2929891,41.9562821
-72.6411922,45.3032547
-89.4212215,43.036348
-89.4211753,43.0363475
-94.7731456,38.9220409
-94.7731675,38.9220829
-94.7731934,38.9221275
-104.646646,50.4175861
-61.5156646,16.2674324
-61.5153476,16.256718
-122.389351,45.5429014
-72.614813,46.2289161
-72.6172859,46.225703
-72.6191291,46.2268312
-72.6180521,46.2289757
-104.857941,39.4076502
-72.7726443,46.4403533
-111.910915,33.3939423
-111.910962,33.3939433
-77.005669,38.9783117
-109.8296691,22.9214162
-122.297355,37.8806374
-72.3778078,46.1095691
-72.7894061,46.3671965
-73.0135427,46.4193287
-73.0005916,46.4507528
-84.9713389,32.5335145
-76.9533235,38.9222482
-123.0309238,49.2590521
-122.1907952,47.7114171
-84.3355972,33.8279548
-84.3352664,33.8281044
-84.3353788,33.8282151
-72.1028829,41.5105983
-72.0637954,41.5274869
-72.075348,41.5250361
-72.0740656,41.5255735
-93.6148997,41.589461
-71.8100507,42.2754132
-95.7629022,39.0385652
-71.8106761,42.2747664
-73.5527215,45.4957438
-121.4399893,49.8602059
-81.3778389,19.3209065
-117.6889594,33.6056853
-81.3774002,19.3229689
-89.2975938,43.1512524
-89.2976227,43.1512064
-89.2976502,43.1511614
-81.5570585,28.3568713
-81.5570668,28.3568998
-81.5570627,28.3569295
-81.5570556,28.3568386
-74.0627391,45.3898486
-74.0773739,45.3909423
-74.0754548,45.3900335
-74.0753067,45.3899056
-74.0758686,45.3901346
-122.1530329,38.0519724
-89.2145889,43.1831569
-73.7057327,42.7816342
-73.7056928,42.7815949
-73.7056509,42.7815567
-73.7055677,42.7814878
-73.7053461,42.7816243
-73.7053861,42.781663
-73.7054304,42.7817015
-73.7054763,42.7817422
-73.7055198,42.7817834
-107.0121602,37.265641
-73.8873345,40.7722063
-73.7892423,41.6570814
-73.5611187,45.5452236
-89.2657319,43.1650248
-76.9328166,39.3962712
-76.9366751,39.3971681
-97.0986003,33.1764014
-74.0872686,45.3433377
-89.520932,43.1398035
-122.0627064,37.9478035
-76.6690784,39.4171801
-76.6691117,39.417221
-72.2052259,46.5722617
-72.2099281,46.5687003
-112.050797,43.492648
-85.3506508,34.9737015
-118.394105,33.8949907
-118.3952188,33.8940407
-118.3947107,33.8984153
-118.393757,33.9012067
-118.3939024,33.9011176
-122.0585947,37.9697685
-76.2876512,39.5642453
-76.2859195,39.5593519
-76.2834339,39.5621045
-122.8035542,49.032648
-106.2911891,39.246253
-118.376587,33.8722086
-122.2234178,38.1312767
-105.4603114,38.1352977
-89.4304997,43.0760784
-61.5172307,16.2703007
-121.96108,37.7641096
-89.5020231,43.0487517
-97.7062549,30.3293414
-106.6102447,35.2772263
-106.6102977,35.2772102
-106.6101855,35.2772454
-117.012636,46.7290366
-73.3492174,45.8911737
-73.3963681,45.8252735
-73.4113238,45.7911773
-73.4531449,45.7572246
-70.9022439,48.449458
-121.9459892,37.3589731
-121.9459616,37.3589275
-121.9459375,37.3588835
-121.9458524,37.3587235
-120.3985071,50.6594183
-119.4137002,49.8952604
-118.4085519,33.8859501
-116.3147887,43.6326975
-119.2959929,50.6987381
-89.3117217,43.1101349
-89.3116533,43.1101745
-89.3116352,43.1101576
-123.4754861,39.0746881
-89.3117036,43.110118
-77.6959522,39.4909186
-77.6515281,39.5072784
-77.5477065,39.4430039
-76.6542487,39.3537555
-77.4109997,39.1448998
-77.4107958,39.1453585
-85.8335267,41.5799215
-76.6313311,39.3361672
-116.4197948,43.6623108
-123.8273947,46.1887288
-84.1345306,10.0001756
-84.13456,10.0001656
-122.2522577,37.8738577
-122.2521821,37.87382
-73.4517193,44.699048
-119.957557,35.9862446
-87.2084917,41.6226595
-87.8610436,41.7814944
-117.0744042,33.1032338
-115.567661,32.7935249
-89.3463698,43.1301916
-73.0368863,41.2361161
-123.081879,49.2659821
-94.7214581,38.9544668
-118.2596841,33.8415645
-113.4868218,37.1433302
-113.486954,37.1433091
-122.405224,47.2069912
-117.9726957,34.0691382
-117.9745825,34.0694108
-76.5633897,38.9433591
-76.5628145,38.9430724
-122.2997366,47.6636564
-122.1513688,37.40804
-122.1513893,37.408021
-122.1551309,37.4064328
-122.1542588,37.4075091
-122.1529841,37.4068829
-122.1551011,37.4064756
-122.1542929,37.4074722
-122.153015,37.4068391
-122.1526673,37.4081066
-122.4097846,48.0399116
-118.3923847,33.8633961
-86.7696352,36.1642307
-111.2170483,39.9503291
-111.21712,39.9503558
-111.6415085,40.1301874
-111.6399094,40.1301755
-95.2708212,38.9565833
-73.5830491,45.495264
-73.5791503,45.4936988
-76.1941788,39.5296021
-76.8887812,39.0811529
-76.5677489,38.9361616
-82.9974715,38.7305131
-122.2990381,47.6616192
-122.139223,37.4267513
-122.574471,45.5793816
-83.7085677,32.9205322
-122.9941038,49.2552114
-122.9941466,49.2550747
-116.6885753,43.6676867
-116.6885529,43.6677045
-81.4226195,40.851106
-111.8182089,41.7586103
-73.9832559,40.6684946
-87.8884536,41.9987198
-88.3988565,44.2626209
-84.5332903,42.7328162
-84.5333264,42.7328116
-123.0124936,44.8832328
-122.8234577,47.4541573
-74.961414,40.0855842
-74.9594398,40.1208468
-74.9538294,40.1195662
-74.9767756,40.1211524
-74.9785226,40.1200982
-78.5104171,40.0534402
-79.7004046,40.4272009
-73.1777535,44.4662275
-122.3215994,47.5728737
-76.4419416,38.3741004
-76.4378758,38.3806764
-122.339384,47.4674006
-76.4646193,38.3317633
-81.4422697,40.8785838
-122.7409799,49.1052389
-99.0934984,40.674216
-81.4412457,40.8742114
-68.5313561,48.4265441
-71.0328413,42.3938126
-71.0126789,42.4078653
-97.7467752,30.2599736
-111.10009,32.374103
-116.9006521,32.8230897
-111.71227,32.8786411
-70.9954638,42.4074836
-70.9969132,42.4105962
-71.000513,42.4112549
-118.3544093,33.8359921
-123.334529,49.3798223
-89.4531049,43.0748833
-78.9502473,34.4369574
-117.4712088,33.9045419
-104.8192673,38.7349323
-81.4164089,31.0340297
-93.2286675,45.0044951
-122.503737,47.2980886
-118.3791712,33.8952168
-118.3792248,33.8952168
-81.4352606,40.9144774
-82.6855684,30.1805473
-105.2303399,40.0298137
-73.6717394,45.5571142
-118.3938894,33.8659693
-118.394525,33.9001424
-118.394703,33.8997461
-118.3948685,33.9046161
-71.1836614,42.4021001
-105.0783437,39.7930517
-90.6664925,42.0686368
-105.5120926,39.7417133
-73.6657476,45.554339
-113.8864851,50.6958221
-114.4752806,51.0875598
-113.9899181,51.2102672
-115.3635902,51.1037661
-114.0973876,51.5635016
-113.8164794,52.2165264
-116.9746155,51.3174197
-113.0196037,50.8523167
-110.6508369,49.9980722
-110.7547604,50.0718149
-105.5126212,50.4110086
-100.9329234,49.8518597
-122.3091954,47.6589831
-84.0041557,35.9358648
-89.5213122,43.0549658
-121.0668907,38.6476838
-105.1125698,39.7873292
-72.5096773,43.6271353
-80.2211557,43.5347797
-63.1806608,46.2584643
-79.1881065,43.7828854
-122.3760563,47.6908754
-122.3052795,37.8646976
-81.7583038,26.775014
-81.7387201,26.7857382
-73.6097804,45.519046
-73.6082404,45.521531
-76.8192507,39.2821416
-76.8192883,39.2821894
-123.4834288,39.689272
-61.5893098,16.2522404
-61.5892733,16.2522239
-76.4998309,44.2237281
-79.9345963,40.4563854
-117.811066,33.7486244
-81.7477571,26.7843767
-81.7473655,26.7839505
-75.5539286,40.13628
-122.8149894,45.5266184
-79.8640784,43.2165647
-120.6920177,35.6261073
-116.350768,43.6182861
-116.350767,43.6183572
-122.1458939,47.583643
-122.1457823,47.5836226
-122.1456724,47.5835995
-122.1504696,47.5849616
-122.1504331,47.5849612
-122.1503892,47.5849615
-122.1474671,47.585763
-122.0739525,37.5376682
-122.0775243,37.540658
-76.7169876,39.0642204
-121.9799407,37.7749689
-118.3957475,33.8860248
-82.509545,40.690857
-84.4241195,39.3273207
-106.7923678,37.4731679
-106.7923142,37.4731275
-106.7922686,37.4730796
-122.3110522,47.6566711
-74.468468,40.8134729
-74.4684957,40.8134589
-106.6810125,35.3086186
-106.6626567,35.2186788
-106.6626862,35.2186849
-119.2319398,38.2551194
-68.8432319,47.6974331
-97.6978841,30.3022494
-97.6979143,30.3022598
-97.6978569,30.3022393
-68.7198891,47.8811061
-118.3856224,33.8331306
-84.4090823,38.0167869
-121.4720379,38.5646011
-118.3477586,33.8314984
-111.8286363,41.7566919
-111.9529707,40.6930547
-73.5729892,45.5010331
-84.1557061,10.1581524
-84.2063901,10.0129524
-84.1955912,10.0007951
-84.1533722,10.0058351
-84.1140452,10.0015545
-84.1207775,9.9931593
-84.1303341,9.9945128
-84.098198,9.9945802
-84.1515876,9.9757626
-84.1067517,35.9128833
-90.4168978,38.5805254
-71.0859888,42.3905811
-105.055229,39.7457873
-93.6248078,41.5906933
-65.4923084,48.9604228
-73.5773973,45.4959509
-118.3776829,33.8890122
-118.3777766,33.8890117
-118.3779203,33.8890108
-123.1065729,49.2436773
-87.7836888,41.713293
-87.783436,41.7165304
-66.6372776,45.9466882
-66.6372779,45.9466907
-77.7239412,36.2689414
-85.0201101,10.2649838
-85.0205636,10.2655795
-117.891617,33.803712
-76.6250084,39.4286907
-79.3082809,34.4999901
-73.7247054,45.4792382
-71.3053039,46.8897875
-71.3056662,46.8297771
-73.7289707,45.4766632
-80.8580272,35.2193105
-73.544158,45.5525965
-73.5441029,45.5526875
-83.2340164,33.0761798
-83.2340768,33.0761663
-72.1585007,19.697201
-97.8451056,30.5594346
-97.8475183,30.5617479
-105.1648811,39.7208788
-82.5767882,27.3328979
-77.4137324,36.1454218
-73.8513803,40.7107774
-122.1708196,47.5758973
-122.1708208,47.5760624
-122.1704442,47.5786281
-122.1704411,47.5786943
-93.8831936,39.1864037
-93.8763964,39.1906064
-93.8840372,39.1851301
-93.8812552,39.1841387
-61.5411527,16.2520164
-106.924958,37.8469846
-77.2627689,38.8704117
-77.2627675,38.8703825
-77.2627675,38.8703606
-77.2627655,38.8703355
-122.1740311,47.6787584
-122.1740498,47.6786073
-122.1750078,47.6789651
-72.1582685,45.2689517
-73.5349667,45.5500727
-71.3999167,42.0859412
-81.3936012,40.8223692
-74.0037975,40.7101611
-74.003746,40.7101214
-73.9695881,40.7479016
-73.9388916,40.8373668
-73.6247892,45.5200669
-73.6247434,45.5200505
-74.9560351,40.1379698
-74.954036,40.1393061
-74.9526304,40.138375
-73.6962949,42.6526161
-75.2793694,40.1170111
-75.1607478,40.0794137
-75.0881556,39.9970634
-123.0605899,43.7991338
-122.1540397,47.6166594
-111.7618409,40.3053249
-118.394003,33.8658522
-97.3506704,32.7516475
-97.3491077,32.7516243
-97.3486203,32.7515873
-97.3509057,32.752082
-84.737643,9.9862794
-84.7386785,9.9686051
-84.7134336,9.9230134
-84.6397103,9.6612312
-84.632064,9.6181777
-84.6246871,9.6112075
-84.1374973,9.4425971
-84.1664558,9.426665
-83.8615702,9.2557862
-83.7385821,9.1711577
-83.4567179,8.9623334
-83.7025371,9.3759516
-83.7029394,9.3734492
-83.7048186,9.3739596
-83.6695146,9.3307883
-82.9423429,8.6487039
-84.5708594,9.8879409
-121.7268858,38.6708958
-84.5194248,9.9129909
-84.3599904,9.9606721
-84.4687058,10.0987412
-84.4697863,10.0874426
-84.3132511,10.0721431
-84.0117307,10.4522987
-83.1727576,8.6454246
-83.1687698,8.6377342
-83.1619721,8.6335739
-83.3072636,8.5384577
-83.330341,9.1452388
-82.9703156,8.8196898
-84.1959271,10.1570446
-84.2477022,10.123709
-84.361829,10.0510542
-84.4698514,10.0857291
-84.2086573,10.0131542
-84.2104979,10.0130386
-84.2229641,10.0128158
-84.2114186,10.0048189
-84.8928119,10.545122
-84.7115558,10.4915118
-84.7221307,10.4914946
-84.6815842,10.4851673
-84.6540735,10.4696241
-84.6440683,10.4724395
-84.7500268,10.4276354
-84.3428735,10.3749982
-84.2209613,10.3971851
-79.1578585,39.6972854
-103.2105526,44.1055899
-81.4201858,31.0583194
-84.7324805,39.5117591
-84.7325472,39.5117591
-81.4381843,41.5238023
-83.7236134,9.5579555
-83.9139811,9.6448632
-84.025831,9.6697175
-84.3799645,9.9808237
-84.4849818,10.2024466
-73.6073594,45.5893084
-83.7003595,9.3719978
-122.9027514,45.496573
-73.1770065,44.4661011
-122.3264719,47.6094814
-122.3265282,47.6094579
-122.3265857,47.6094366
-111.9560035,40.670575
-111.95601,40.6699486
-111.9560106,40.669995
-111.9560121,40.6700446
-111.9560116,40.6700942
-111.9560116,40.670143
-111.9560111,40.6701925
-111.9560137,40.6702429
-111.9560121,40.6702925
-111.9560127,40.6703409
-111.9560111,40.6703913
-111.9560116,40.6704377
-111.9560095,40.6704885
-87.8675371,41.7817067
-86.6751886,36.1444874
-121.8717425,37.2586412
-121.8716819,37.2586379
-121.8717122,37.2586395
-121.8715593,37.2585935
-121.8715346,37.2585818
-121.8713379,37.2584538
-121.871314,37.2584348
-121.8712928,37.2584202
-121.8712703,37.2584022
-121.8712491,37.2583832
-121.871228,37.2583652
-121.8712075,37.2583489
-121.8711857,37.2583304
-121.871166,37.2583108
-121.8711462,37.25829
-121.8711265,37.258271
-121.8711067,37.2582502
-121.8710891,37.2582289
-121.8710687,37.2582081
-80.296682,25.9814426
-80.2979082,25.981452
-71.7883226,42.2851177
-63.6082332,50.2379933
-104.7907301,39.6725535
-78.6972719,42.9463782
-121.7238787,38.6714161
-79.1907183,37.3450831
-109.567867,37.2815916
-94.6903427,39.0175108
-71.6552532,42.2841552
-123.7036284,48.7826014
-123.015034,49.2552274
-73.8135457,45.7626853
-82.2315289,39.4599954
-82.2315966,39.4600006
-64.7751081,50.2760257
-83.3325133,9.1465011
-118.3998372,33.8734857
-84.0149584,33.6335176
-84.0149584,33.6335422
-84.0148953,33.6335198
-84.0148953,33.6335422
-118.3864514,33.8180664
-121.995448,37.8204604
-118.9618308,50.2505559
-103.6499077,41.875579
-122.1433482,47.5805481
-122.1437079,47.5805427
-122.1439486,47.5805386
-122.1430312,47.580864
-122.1430514,47.5808563
-122.1430554,47.5808948
-89.3752156,43.0806982
-89.3751754,43.0807256
-89.3751311,43.080754
-89.3750775,43.0807942
-121.7238854,38.671246
-121.5415151,38.6567057
-121.5406166,38.6563302
-121.5106097,38.6568911
-121.5099306,38.658356
-121.4936218,38.6384435
-121.7258225,38.542489
-121.6983278,38.5548462
-121.6991069,38.5542402
-121.6972449,38.5550528
-71.1199394,42.3962469
-74.6006027,46.1176762
-74.6031874,46.1749013
-74.6230826,46.1952604
-111.66555,35.2015757
-111.6654904,35.2015622
-72.1589925,19.695093
-72.1587199,19.6955971
-122.2921163,47.7230403
-95.1219079,29.5191399
-73.9714792,45.3574417
-122.292445,47.7236686
-82.4833409,27.9309422
-123.4349278,48.1162605
-123.4344827,48.1160899
-72.5817897,44.2617971
-112.5438371,37.1255914
-112.5474562,37.1371243
-78.871296,42.8830455
-118.395585,33.8871614
-122.2022248,47.6107464
-76.5361936,38.6925451
-76.5361639,38.6925385
-76.5361167,38.6925295
-76.5360557,38.6925185
-122.2673404,47.8319874
-73.9564141,45.3943598
-75.9464358,43.9791849
-86.0421595,35.4547011
-119.7480849,38.9410411
-119.7463255,38.939734
-119.7464192,38.9397647
-119.7574009,39.1714887
-119.7634767,38.9537311
-119.7704108,39.1334197
-119.7674372,39.1614029
-119.8170826,38.7715867
-86.4744866,33.5797646
-86.4743976,33.5797466
-111.8365216,41.735101
-112.0078157,46.6181922
-112.0077826,46.6181932
-112.0077425,46.6181927
-112.0077094,46.6181922
-112.0076732,46.6181932
-112.0076416,46.6181927
-112.0076046,46.6181943
-112.00757,46.6181948
-77.4778345,43.0623074
-77.4777743,43.0623008
-92.0958889,46.7859389
-97.4164897,32.8157469
-122.316,47.709336
-86.6686575,33.5241048
-86.6683818,33.5237739
-118.490728,34.0137355
-71.3700756,46.7634062
-71.3785517,46.7362761
-71.3782759,46.7376302
-71.3781082,46.7536924
-71.3468886,46.7775403
-71.3597465,46.7764523
-71.3315924,46.7789839
-71.3925852,46.7366444
-71.3547452,46.7733204
-71.3535264,46.7873145
-72.9165286,41.3110896
-104.8095967,39.9140609
-73.9441005,40.7756859
-111.941621,40.5737773
-122.3380917,37.5204028
-88.1420219,42.2601906
-117.2312991,32.8684516
-117.2231846,32.8815249
-81.6365634,30.485407
-73.8088949,40.7170595
-87.8880226,42.0100419
-87.8818678,41.9968299
-87.8823309,41.9956259
-118.316817,33.8723532
-118.316861,33.8723524
-71.1204262,42.3071427
-71.1203738,42.3071775
-74.3388597,45.2117963
-76.5957383,39.2697685
-75.9711244,40.3600571
-91.4283702,44.7747505
-91.4282924,44.7748
-91.4283018,44.7748219
-91.4283702,44.7747724
-83.0332993,9.9900659
-74.0385414,45.4106313
-72.5906309,46.321546
-104.8129786,39.8874893
-122.1841577,47.6189107
-89.2989842,43.1549934
-78.8863936,35.8435625
-96.6569789,33.1309671
-107.3448458,39.5561319
-105.5725118,40.3383466
-118.3967006,33.9247817
-76.7375631,39.3889693
-76.7364001,39.3880154
-123.0045373,49.263935
-80.9396752,35.2429088
-84.2277819,9.9699057
-92.8989513,44.9456676
-92.898908,44.9456666
-92.8988651,44.9456668
-92.8988212,44.9456664
-92.8987783,44.9456664
-92.8987357,44.9456657
-92.8986914,44.9456661
-92.8986606,44.9456661
-106.8184907,39.1919069
-122.1816007,48.151747
-122.1814957,48.1517454
-77.3970423,38.6723467
-82.3755755,29.6252426
-82.3755983,29.6252216
-94.6796175,31.6519149
-90.5085669,44.0191966
-90.5086032,44.0191957
-90.5086447,44.0191947
-90.5086944,44.0191947
-90.5083081,44.0181522
-90.5083779,44.0181512
-71.0947553,42.3797168
-94.7977705,38.8910918
-117.2193307,32.8746421
-73.5408287,45.554146
-73.5408391,45.5541281
-73.5408933,45.5540467
-73.5409069,45.5540251
-78.8219826,42.984665
-78.8211481,43.0021757
-71.5119049,42.2149325
-78.8211474,43.0021565
-78.8406389,43.0025753
-78.8871703,43.0191123
-78.8667569,42.9827568
-78.8385886,42.9710386
-78.9747553,43.0201096
-78.8261307,43.0225767
-71.9047124,42.4556002
-79.5603105,43.6127769
-81.583737,41.570011
-78.3254822,35.5049955
-74.2977827,40.2504086
-121.9911504,37.8106768
-73.6758286,45.551706
-73.5515034,45.6040861
-73.5546281,45.6050489
-73.5459875,45.6112667
-118.015964,33.8046278
-76.8174342,39.1908737
-90.6642235,42.4967582
-96.8200332,32.9507715
-96.8239807,32.9671319
-98.4634011,29.4709693
-97.0625539,33.1527734
-98.4633916,29.4710005
-98.4634127,29.4709354
-98.4634244,29.4709066
-97.0910496,31.8990199
-96.8361914,32.9755854
-96.8369024,32.9513576
-99.7493993,32.373073
-97.0713217,33.1622058
-97.1639863,33.2318094
-97.1676257,33.2318389
-97.114106,33.173517
-97.131586,33.243202
-97.111382,33.180435
-101.4491566,31.1918714
-97.1682815,33.2233349
-97.0505437,33.2401705
-97.100131,33.1829861
-118.015991,33.8045581
-118.015985,33.8045836
-118.015927,33.804687
-118.015969,33.8046066
-118.015923,33.8047128
-87.8884524,41.9986959
-87.8884524,41.9986718
-87.888454,41.9986467
-87.8884535,41.9986222
-87.8884545,41.9985968
-87.8884544,41.9985721
-111.9158891,33.3104982
-92.0959733,46.7858949
-87.8884545,41.9985237
-87.8884545,41.9985481
-96.3996008,30.1406302
-96.3996211,30.1406282
-96.3996426,30.140626
-96.3996641,30.1406239
-97.067006,33.034453
-97.0886973,33.0364651
-96.8280992,32.9266366
-96.8975718,32.920214
-96.9151544,32.9099023
-96.9181369,32.910783
-96.9205607,32.9110317
-96.8450072,32.9379408
-96.873621,32.932592
-96.9231336,32.9043268
-97.067483,33.157091
-86.6137128,34.7210067
-78.9905292,42.6362333
-87.8884537,41.9987457
-87.888385,41.9987526
-73.2516245,45.4427881
-89.7611636,43.6019568
-122.9655347,49.2529774
-101.7518272,35.1932843
-101.7518264,35.193332
-101.9389048,35.1593452
-101.7518269,35.1933117
-101.9312691,35.1910628
-101.940833,35.185169
-101.9375802,35.159133
-96.6770559,33.1074412
-97.2645704,32.4643626
-97.235443,32.428291
-96.6673069,33.1168931
-96.6771031,33.1074588
-96.682002,33.091765
-96.682268,33.092023
-96.687238,33.085345
-96.659189,33.121697
-95.234571,29.454112
-95.2194643,29.4203382
-95.2195003,29.4203371
-97.1431065,27.9003079
-106.59101,31.982912
-96.1170733,30.6020131
-97.0871482,32.6765365
-97.127852,32.679834
-97.128666,32.678097
-97.131199,32.678998
-97.080826,32.749632
-97.0815438,32.7457129
-97.0835117,32.7498205
-97.086757,32.753732
-97.0833597,32.7459467
-97.092833,32.683086
-97.096408,32.679978
-97.063333,32.77
-97.0975612,32.7512789
-97.1357874,32.6577189
-97.1357873,32.65767
-97.078656,32.605087
-97.108228,32.732754
-97.1083,32.732495
-97.111788,32.729389
-97.126602,32.726445
-97.0677902,32.7511792
-96.936982,33.221738
-95.836801,32.208401
-92.095799,46.7859848
-97.9447791,30.3846269
-97.94481,30.383364
-97.94603,30.384352
-97.946482,30.313186
-97.946493,30.313121
-97.9824272,30.2027549
-97.9823865,30.2027803
-97.751956,30.259287
-97.7863124,30.1966351
-97.7922297,30.4708373
-97.8326548,30.2148953
-97.8839738,30.3873237
-97.733089,30.438427
-97.68882,30.355819
-122.0475016,37.0853449
-96.860444,33.1514492
-97.0591969,32.8246479
-77.143472,44.0085006
-92.7217644,44.9687709
-80.3104243,25.9826243
-77.0105787,38.9819736
-97.858854,30.2474877
-97.8608835,30.2482457
-97.863369,30.251048
-97.863477,30.250937
-97.8732716,30.3832656
-97.8732688,30.3833001
-97.877397,30.380918
-97.877549,30.381629
-97.8868044,30.3857949
